Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Total Precipitation (low resolution)  [sfc];Snowfall Amount (high resolution)  [sfc];Snowfall Amount (low resolution)  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2018;03;17;08;00;3.46;86.00;0.00;0.00;0.00;0.00;1.94;21.80
2018;03;17;09;00;5.46;76.00;0.00;0.00;0.00;0.00;5.86;317.49
2018;03;17;10;00;7.22;72.00;0.00;0.00;0.00;0.00;6.30;329.04
2018;03;17;11;00;8.58;71.00;0.00;0.00;0.00;0.00;8.47;347.74
2018;03;17;12;00;10.04;69.00;0.00;0.00;0.00;0.00;10.18;351.87
2018;03;17;13;00;8.71;73.00;0.00;0.30;0.00;0.00;20.97;344.05
2018;03;17;14;00;7.62;79.00;0.10;0.40;0.00;0.00;21.22;345.26
2018;03;17;15;00;7.00;84.00;0.40;0.80;0.00;0.00;19.01;335.38
2018;03;17;16;00;6.59;88.00;0.60;0.90;0.00;0.00;18.44;321.34
2018;03;17;17;00;6.22;91.00;1.10;1.00;0.00;0.00;17.87;297.60
2018;03;17;18;00;6.01;91.00;1.90;1.50;0.00;0.00;18.00;281.53
2018;03;17;19;00;5.75;92.00;2.20;1.50;0.00;0.00;15.52;266.01
2018;03;17;20;00;4.89;90.00;2.40;1.50;0.00;0.00;20.38;252.53
2018;03;17;21;00;4.26;89.00;2.20;1.30;0.00;0.00;20.28;253.50
2018;03;17;22;00;4.64;91.00;1.60;1.10;0.00;0.00;17.23;259.16
2018;03;17;23;00;4.34;91.00;1.30;0.70;0.00;0.00;14.33;258.41
2018;03;18;00;00;4.26;89.00;1.10;0.60;0.00;0.00;11.61;262.87
2018;03;18;01;00;3.97;88.00;0.70;0.50;0.00;0.00;9.42;263.42
2018;03;18;02;00;3.80;88.00;0.20;0.50;0.00;0.00;6.57;260.54
2018;03;18;03;00;3.54;89.00;0.00;0.50;0.00;0.00;3.26;276.34
2018;03;18;04;00;3.26;90.00;0.00;0.40;0.00;0.00;2.55;315.00
2018;03;18;05;00;2.96;92.00;0.00;0.30;0.00;0.00;3.08;20.56
2018;03;18;06;00;2.87;93.00;0.00;0.30;0.00;0.00;2.74;23.20
2018;03;18;07;00;2.97;93.00;0.00;0.20;0.00;0.00;2.74;23.20
2018;03;18;08;00;3.89;88.00;0.00;0.20;0.00;0.00;5.00;59.74
2018;03;18;09;00;5.42;83.00;0.00;0.10;0.00;0.00;7.07;75.26
2018;03;18;10;00;6.93;76.00;0.00;0.10;0.00;0.00;9.01;87.71
2018;03;18;11;00;7.51;73.00;0.00;0.00;0.00;0.00;15.84;90.00
2018;03;18;12;00;7.19;72.00;0.00;0.00;0.00;0.00;28.55;103.86
2018;03;18;13;00;7.53;46.00;0.00;0.00;0.00;0.00;11.30;337.52
2018;03;18;14;00;8.59;44.00;0.00;0.00;0.00;0.00;11.50;339.86
2018;03;18;15;00;8.45;45.00;0.00;0.00;0.00;0.00;14.46;341.11
2018;03;18;16;00;8.56;46.00;0.00;0.00;0.00;0.00;16.06;340.35
2018;03;18;17;00;8.40;48.00;0.00;0.00;0.00;0.00;19.19;336.80
2018;03;18;18;00;7.50;53.00;0.00;0.00;0.00;0.00;21.12;330.38
2018;03;18;19;00;5.88;67.00;0.00;0.00;0.00;0.00;17.88;319.90
2018;03;18;20;00;4.47;78.00;0.00;0.00;0.00;0.00;6.64;310.60
2018;03;18;21;00;4.13;81.00;0.00;0.00;0.00;0.00;10.39;165.96
2018;03;18;22;00;3.63;75.00;0.00;0.00;0.00;0.00;14.29;139.09
2018;03;18;23;00;2.96;63.00;0.00;0.00;0.00;0.00;23.23;102.53
2018;03;19;00;00;1.68;65.00;0.00;0.00;0.00;0.00;21.54;99.62
2018;03;19;01;00;0.80;67.00;0.00;0.00;0.00;0.00;20.49;108.43
2018;03;19;02;00;-0.25;66.00;0.00;0.00;0.00;0.00;24.83;119.54
2018;03;19;03;00;-0.78;65.00;0.00;0.00;0.00;0.00;28.37;125.71
2018;03;19;04;00;-1.40;65.00;0.00;0.00;0.00;0.00;30.31;127.28
2018;03;19;05;00;-1.68;64.00;0.00;0.00;0.00;0.00;30.03;127.69
2018;03;19;06;00;-1.63;62.00;0.00;0.00;0.00;0.00;28.62;129.90
2018;03;19;07;00;-1.80;66.00;0.00;0.00;0.00;0.00;27.84;130.28
2018;03;19;08;00;-1.44;68.00;0.00;0.00;0.00;0.00;28.46;124.70
2018;03;19;09;00;0.08;61.00;0.00;0.00;0.00;0.00;25.57;122.35
2018;03;19;10;00;1.90;55.00;0.00;0.00;0.00;0.00;19.83;119.36
2018;03;19;11;00;3.41;51.00;0.00;0.00;0.00;0.00;15.04;111.04
2018;03;19;12;00;5.10;47.00;0.00;0.00;0.00;0.00;11.79;102.34
2018;03;19;13;00;6.05;51.00;0.00;0.00;0.00;0.00;12.24;360.00
2018;03;19;14;00;6.03;51.00;0.00;0.00;0.00;0.00;14.40;360.00
2018;03;19;15;00;6.62;50.00;0.00;0.00;0.00;0.00;12.62;3.27
2018;03;19;16;00;6.98;50.00;0.00;0.00;0.00;0.00;9.01;2.29
2018;03;19;17;00;7.21;49.00;0.00;0.00;0.00;0.00;7.42;14.04
2018;03;19;18;00;7.23;50.00;0.00;0.00;0.00;0.00;10.38;33.69
2018;03;19;19;00;6.41;55.00;0.00;0.00;0.00;0.00;14.99;24.10
2018;03;19;20;00;4.54;57.00;0.00;0.00;0.00;0.00;17.34;4.76
2018;03;19;21;00;4.74;69.00;0.00;0.00;0.00;0.00;14.21;81.25
2018;03;19;22;00;3.81;72.00;0.00;0.00;0.00;0.00;21.08;82.15
2018;03;19;23;00;3.58;77.00;0.00;0.00;0.00;0.00;18.36;90.00
2018;03;20;00;00;2.72;73.00;0.00;0.00;0.00;0.00;18.01;92.29
2018;03;20;01;00;1.64;71.00;0.00;0.00;0.00;0.00;23.11;85.53
2018;03;20;02;00;1.93;66.00;0.00;0.00;0.00;0.00;18.21;71.57
2018;03;20;03;00;1.54;69.00;0.00;0.00;0.00;0.00;13.48;55.89
2018;03;20;04;00;1.16;64.00;0.00;0.00;0.00;0.00;14.26;42.95
2018;03;20;05;00;0.12;65.00;0.00;0.00;0.00;0.00;13.53;25.20
2018;03;20;06;00;-1.28;74.00;0.00;0.00;0.00;0.00;13.21;17.45
2018;03;20;07;00;-2.51;76.00;0.00;0.00;0.00;0.00;12.86;17.93
2018;03;20;08;00;-1.17;68.00;0.00;0.00;0.00;0.00;11.92;25.02
2018;03;20;09;00;2.36;49.00;0.00;0.00;0.00;0.00;21.68;54.46
2018;03;20;10;00;3.30;44.00;0.00;0.00;0.00;0.00;27.37;54.64
2018;03;20;11;00;4.19;36.00;0.00;0.00;0.00;0.00;34.08;58.83
2018;03;20;12;00;5.47;31.00;0.00;0.00;0.00;0.00;37.17;58.47
2018;03;20;13;00;5.90;41.00;0.00;0.00;0.00;0.00;19.26;20.81
2018;03;20;14;00;6.42;37.00;0.00;0.00;0.00;0.00;23.24;16.19
2018;03;20;15;00;6.11;37.00;0.00;0.00;0.00;0.00;27.34;9.09
2018;03;20;16;00;5.33;41.00;0.00;0.00;0.00;0.00;29.89;9.01
2018;03;20;17;00;4.57;50.00;0.00;0.00;0.00;0.00;25.32;14.83
2018;03;20;18;00;4.26;61.00;0.00;0.00;0.00;0.00;22.66;17.57
2018;03;20;19;00;3.44;69.00;0.00;0.00;0.00;0.00;21.67;11.50
